GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "89296","Ithaca-Cortland, NY (Combined Statistical Area)", ,CAINC4,62,"..."," Employer contributions for government social insurance ","Thousands of dollars",12383,12810,14300,17026,22353,25873,26784,29854,30813,36390,40590,45350,53754,55940,63185,72580,76522,84075,90521,101501,109330,109111,114899,118660,120507,127904,131134,132729,140455,145782,153479,163641,178470,188344,201510,207162,212531,222470,228976,246337,243833,247543,253510,263017,267334,276755,292161,289482,294916,304922,302139,308545,331532,350589,365500
 "89296","Ithaca-Cortland, NY (Combined Statistical Area)", ,CAINC4,70,"...","Proprietors' income 9/","Thousands of dollars",44256,46550,48087,50652,55237,49455,50660,60796,61224,73310,81739,84277,84013,81284,90504,119073,132391,149524,157158,178277,199135,196400,185591,217167,213804,213440,223986,236854,247153,222447,259484,310581,294144,300952,311034,362858,342776,348567,366489,341110,355283,438931,477965,515074,516950,484754,428152,408032,426591,425429,442053,457451,517689,523420,516569
 "89296","Ithaca-Cortland, NY (Combined Statistical Area)", ,CAINC4,71,"..."," Farm proprietors' income ","Thousands of dollars",7963,8477,8110,8803,12816,6615,5532,6928,2446,7065,10789,8127,9375,8098,5097,9478,13708,15735,15371,11926,16968,17142,12957,24750,31441,22500,16642,24365,277,7094,10459,13128,19539,4895,10810,18596,18338,7380,16427,15965,1414,17431,30461,20966,33806,39602,13219,8042,18205,8397,32505,31747,37992,53236,11287
 "89296","Ithaca-Cortland, NY (Combined Statistical Area)", ,CAINC4,72,"..."," Nonfarm proprietors' income ","Thousands of dollars",36293,38073,39977,41849,42421,42840,45128,53868,58778,66245,70950,76150,74638,73186,85407,109595,118683,133789,141787,166351,182167,179258,172634,192417,182363,190940,207344,212489,246876,215353,249025,297453,274605,296057,300224,344262,324438,341187,350062,325145,353869,421500,447504,494108,483144,445152,414933,399990,408386,417032,409548,425704,479697,470184,505282
 "89297","Jackson-Brownsville, TN (Combined Statistical Area)", ,CAINC4,10,"...","Personal income (thousands of dollars) ","Thousands of dollars",421548,462084,512283,564723,641912,685430,764677,842318,924920,1023235,1122313,1208474,1337057,1399280,1498439,1719045,1801340,1911302,2074044,2235997,2376131,2526927,2657535,2951524,3072702,3346376,3527629,3700181,3933864,4207200,4331596,4586975,4432519,4522251,4811691,5080950,5258982,5433797,5704232,5948638,6056226,6266743,6805524,6817353,6922641,6845474,7011181,7122405,7369807,7592558,8090285,8710870,9624941,9619195,10204618
 "89297","Jackson-Brownsville, TN (Combined Statistical Area)", ,CAINC4,11,"..."," Nonfarm personal income 1/","Thousands of dollars",398380,431002,472810,532426,591952,668649,741690,818045,902288,1001464,1103245,1216468,1326111,1394773,1521445,1685903,1785413,1893139,2009572,2176838,2333102,2486283,2593566,2850257,3006889,3233852,3450761,3600947,3860320,4174346,4327610,4545996,4384418,4512762,4750923,5005561,5151797,5327501,5662748,5855760,5947561,6230168,6635666,6818352,6753140,6832271,7040308,7149787,7406527,7667961,8075730,8728098,9551814,9608055,10202166
 "89297","Jackson-Brownsville, TN (Combined Statistical Area)", ,CAINC4,12,"..."," Farm income 2/","Thousands of dollars",23168,31082,39473,32297,49960,16781,22987,24273,22632,21771,19068,-7994,10946,4507,-23006,33142,15927,18163,64472,59159,43029,40644,63969,101267,65813,112524,76868,99234,73544,32854,3986,40979,48101,9489,60768,75389,107185,106296,41484,92878,108665,36575,169858,-999,169501,13203,-29127,-27382,-36720,-75403,14555,-17228,73127,11140,2452
 "89297","Jackson-Brownsville, TN (Combined Statistical Area)", ,CAINC4,20,"...","Population (persons) 3/","Number of persons",157433,157945,160354,164332,164957,165873,166162,167897,169159,169201,170448,172103,172179,171636,170538,171066,171993,171513,170918,170338,170178,170408,172074,174064,176237,178111,181041,183171,185204,187027,188758,190071,191182,191311,191061,192758,193508,194991,195750,196650,197599,198634,198533,198667,198821,198563,197817,197525,197524,197440,197821,198385,198171,198936,199154
 "89297","Jackson-Brownsville, TN (Combined Statistical Area)", ,CAINC4,30,"...","Per capita personal income (dollars) 4/","Dollars",2678,2926,3195,3436,3891,4132,4602,5017,5468,6047,6584,7022,7766,8153,8787,10049,10473,11144,12135,13127,13963,14829,15444,16957,17435,18788,19485,20201,21241,22495,22948,24133,23185,23638,25184,26359,27177,27867,29140,30250,30649,31549,34279,34315,34818,34475,35443,36058,37311,38455,40897,43909,48569,48353,51240
 "89297","Jackson-Brownsville, TN (Combined Statistical Area)", ,CAINC4,35,"...","Earnings by place of work ","Thousands of dollars",372506,395742,435328,481471,545009,567123,609167,672492,744588,822767,892236,908691,979308,975649,1055891,1259153,1310875,1407206,1567142,1721845,1806557,1905258,2006071,2275778,2376399,2641293,2752279,2876776,3097983,3343760,3470510,3658343,3411259,3456909,3646267,3922868,4044812,4180207,4288840,4339005,4287877,4391681,4774276,4779598,4960640,4856624,4938792,5083312,5265026,5415761,5728987,5984696,6549573,6833083,7308174
 "89297","Jackson-Brownsville, TN (Combined Statistical Area)", ,CAINC4,36,"...","Less: Contributions for government social insurance 5/","Thousands of dollars",24317,25203,27991,33188,41419,48181,50303,56573,63386,71550,80945,85115,96110,97478,109159,129078,138072,150885,161674,184862,198839,210528,223327,246057,262567,290608,307272,313455,337804,355200,374091,387091,379706,391607,402910,425995,439913,458100,478336,489018,485148,494013,454404,463355,524106,530510,545482,566804,594902,614877,638407,679753,712197,788837,839481
 "89297","Jackson-Brownsville, TN (Combined Statistical Area)", ,CAINC4,37,"..."," Employee and self-employed contributions for government social insurance ","Thousands of dollars",12183,12698,14064,16432,20392,23636,24772,27071,30277,33705,38493,41162,47346,48859,53849,62092,68676,75537,82032,94283,103828,109409,116746,127489,136028,150812,161321,164664,177421,186622,197102,203701,196909,204002,209007,223333,232702,246284,260266,263918,259661,266290,222530,225528,287781,296033,303087,316590,334790,350408,364436,387898,406729,450807,478556
 "89297","Jackson-Brownsville, TN (Combined Statistical Area)", ,CAINC4,38,"..."," Employer contributions for government social insurance ","Thousands of dollars",12134,12505,13927,16756,21027,24545,25531,29502,33109,37845,42452,43953,48764,48619,55310,66986,69396,75348,79642,90579,95011,101119,106581,118568,126539,139796,145951,148791,160383,168578,176989,183390,182797,187605,193903,202662,207211,211816,218070,225100,225487,227723,231874,237827,236325,234477,242395,250214,260112,264469,273971,291855,305468,338030,360925
 "89297","Jackson-Brownsville, TN (Combined Statistical Area)", ,CAINC4,42,"...","Plus: Adjustment for residence 6/","Thousands of dollars",-14266,-11928,-12315,-13766,-13128,-15127,-16934,-17083,-18802,-19732,-23037,-24319,-24141,-23939,-25858,-31121,-31086,-33560,-36982,-52008,-44850,-49688,-56495,-68694,-76999,-92550,-100927,-106786,-126033,-134056,-148754,-158911,-156083,-146855,-146236,-167640,-171613,-184716,-201882,-215486,-189164,-184575,-178460,-189741,-214509,-219577,-211917,-234554,-262102,-270730,-277818,-313657,-351905,-356756,-399948
 "89297","Jackson-Brownsville, TN (Combined Statistical Area)", ,CAINC4,45,"...","Equals: Net earnings by place of residence ","Thousands of dollars",333923,358611,395022,434517,490462,503815,541930,598836,662400,731485,788254,799257,859057,854232,920874,1098954,1141717,1222761,1368486,1484975,1562868,1645042,1726249,1961027,2036833,2258135,2344080,2456535,2634146,2854504,2947665,3112341,2875470,2918447,3097121,3329233,3433286,3537391,3608622,3634501,3613565,3713093,4141412,4126502,4222025,4106537,4181393,4281954,4408022,4530154,4812762,4991286,5485471,5687490,6068745
 "89297","Jackson-Brownsville, TN (Combined Statistical Area)", ,CAINC4,46,"...","Plus: Dividends, interest, and rent 7/","Thousands of dollars",44660,51280,57837,64979,74848,86859,99471,107282,120310,136825,155213,193936,237431,281046,296234,330189,350577,357450,357889,381081,409151,441629,436566,436288,443421,466819,499263,532514,562986,594523,599363,625502,639434,617457,638943,610553,611224,625989,695134,772319,786622,747839,826670,851418,821012,866042,879882,889466,941879,951520,1030670,1036556,1147743,1152450,1292483
 "89297","Jackson-Brownsville, TN (Combined Statistical Area)", ,CAINC4,47,"...","Plus: Personal current transfer receipts ","Thousands of dollars",42965,52193,59424,65227,76602,94756,123276,136200,142210,154925,178846,215281,240569,264002,281331,289902,309046,331091,347669,369941,404112,440256,494720,554209,592448,621422,684286,711132,736732,758173,784568,849132,917615,986347,1075627,1141164,1214472,1270417,1400476,1541818,1656039,1805811,1837442,1839433,1879604,1872895,1949906,1950985,2019906,2110884,2246853,2683028,2991727,2779255,2843390
 "89297","Jackson-Brownsville, TN (Combined Statistical Area)", ,CAINC4,50,"...","Wages and salaries ","Thousands of dollars",278231,290144,310538,349336,382827,428675,451629,491272,547916,601869,657209,695478,736739,734093,805071,919107,970439,1036126,1122199,1238203,1309268,1392940,1445908,1589160,1670746,1841028,1949684,2017381,2190268,2307666,2430269,2520482,2492325,2529416,2600401,2728040,2775978,2899793,3011589,3065531,2943041,2975867,3023181,3158640,3190425,3274419,3392475,3541514,3680713,3785712,3919236,4072814,4437574,4831734,5190642
 "89297","Jackson-Brownsville, TN (Combined Statistical Area)", ,CAINC4,60,"...","Supplements to wages and salaries ","Thousands of dollars",30690,33332,38615,46059,51980,59747,68805,76231,88378,98213,109356,118210,129516,136393,153857,175125,188312,210811,229550,258586,281715,306494,328910,385889,408629,442904,446584,452354,489361,508157,546530,580524,592367,611224,662425,711665,738399,730724,765122,794548,767352,752566,786218,862434,875069,866551,873933,895736,926725,975770,996126,1029451,1089353,1110746,1176295
 "89297","Jackson-Brownsville, TN (Combined Statistical Area)", ,CAINC4,61,"..."," Employer contributions for employee pension and insurance funds 8/","Thousands of dollars",18556,20827,24688,29303,30953,35202,43274,46729,55269,60368,66904,74257,80752,87774,98547,108139,118916,135463,149908,168007,186704,205375,222329,267321,282090,303108,300633,303563,328978,339579,369541,397134,409570,423619,468522,509003,531188,518908,547052,569448,541865,524843,554344,624607,638744,632074,631538,645522,666613,711301,722155,737596,783885,772716,815370
 "89297","Jackson-Brownsville, TN (Combined Statistical Area)", ,CAINC4,62,"..."," Employer contributions for government social insurance ","Thousands of dollars",12134,12505,13927,16756,21027,24545,25531,29502,33109,37845,42452,43953,48764,48619,55310,66986,69396,75348,79642,90579,95011,101119,106581,118568,126539,139796,145951,148791,160383,168578,176989,183390,182797,187605,193903,202662,207211,211816,218070,225100,225487,227723,231874,237827,236325,234477,242395,250214,260112,264469,273971,291855,305468,338030,360925
 "89297","Jackson-Brownsville, TN (Combined Statistical Area)", ,CAINC4,70,"...","Proprietors' income 9/","Thousands of dollars",63585,72266,86175,86076,110202,78701,88733,104989,108294,122685,125671,95003,113053,105163,96963,164921,152124,160269,215393,225056,215574,205824,231253,300729,297024,357361,356011,407041,418354,527937,493711,557337,326567,316269,383441,483163,530435,549690,512129,478926,577484,663248,964877,758524,895146,715654,672384,646062,657588,654279,813625,882431,1022646,890603,941237
 "89297","Jackson-Brownsville, TN (Combined Statistical Area)", ,CAINC4,71,"..."," Farm proprietors' income ","Thousands of dollars",18601,25520,33932,26255,43327,8946,15801,17178,14398,14404,11391,-15621,3889,-3284,-30811,25023,7390,9767,55743,49523,32780,28879,52907,90726,54907,102326,66141,89056,62924,21688,-6902,31573,37477,-2608,47775,62956,97430,95627,29183,80788,96541,24571,158900,-17046,153195,-4094,-43352,-43310,-53723,-91377,1576,-31145,59939,-9798,-18081
 "89297","Jackson-Brownsville, TN (Combined Statistical Area)", ,CAINC4,72,"..."," Nonfarm proprietors' income ","Thousands of dollars",44984,46746,52243,59821,66875,69755,72932,87811,93896,108281,114280,110624,109164,108447,127774,139898,144734,150502,159650,175533,182794,176945,178346,210003,242117,255035,289870,317985,355430,506249,500613,525764,289090,318877,335666,420207,433005,454063,482946,398138,480943,638677,805977,775570,741951,719748,715736,689372,711311,745656,812049,913576,962707,900401,959318
 "89298","Jackson-Vicksburg-Brookhaven, MS (Combined Statistical Area)", ,CAINC4,10,"...","Personal income (thousands of dollars) ","Thousands of dollars",1299496,1426189,1587447,1784252,2035659,2315908,2484135,2804015,3146797,3599514,4115811,4492382,4993178,5248656,5554399,6068046,6390744,6674460,7055909,7563443,8289028,8715587,9180300,9837225,10448387,11325024,12112792,12810140,13642028,14474643,14918046,15774114,16706337,17084429,17845488,18908547,20141162,21561352,22247387,23952253,23076727,24032951,25494523,26260766,26622187,27442901,27780399,27932163,28255610,28859276,29824301,32172444,35000138,35595445,37721498
 "89298","Jackson-Vicksburg-Brookhaven, MS (Combined Statistical Area)", ,CAINC4,11,"..."," Nonfarm personal income 1/","Thousands of dollars",1239194,1364524,1516481,1705545,1927102,2219603,2430936,2712881,3069769,3522992,4001910,4464766,4951078,5175316,5543699,5971206,6340864,6637461,6960031,7452436,8192475,8630321,9078596,9752824,10361592,11195986,12024191,12661813,13515467,14335546,14782147,15668841,16525560,17021413,17688821,18657975,19890788,21440446,22094731,23862497,22956101,23907580,25414035,26170445,26341891,27250751,27675674,27855806,28104381,28748370,29704755,32135573,34857820,35405107,37611090
 "89298","Jackson-Vicksburg-Brookhaven, MS (Combined Statistical Area)", ,CAINC4,12,"..."," Farm income 2/","Thousands of dollars",60302,61665,70966,78707,108557,96305,53199,91134,77028,76522,113901,27616,42100,73340,10700,96840,49880,36999,95878,111007,96553,85266,101704,84401,86795,129038,88601,148327,126561,139097,135899,105273,180777,63016,156667,250572,250374,120906,152656,89756,120626,125371,80488,90321,280296,192150,104725,76357,151229,110906,119546,36871,142318,190338,110408
 "89298","Jackson-Vicksburg-Brookhaven, MS (Combined Statistical Area)", ,CAINC4,20,"...","Population (persons) 3/","Number of persons",454064,456250,467548,475232,482367,495174,504896,512328,519555,529881,538171,545499,549900,553703,557185,562349,569982,571867,572015,570789,570445,573293,577280,582859,587728,594666,600545,608104,614579,621787,625878,630664,631863,634208,638352,644983,650080,660497,662424,664748,667262,672059,676865,679157,680084,680990,681144,682503,681984,679487,676624,670294,665503,660542,659750
 "89298","Jackson-Vicksburg-Brookhaven, MS (Combined Statistical Area)", ,CAINC4,30,"...","Per capita personal income (dollars) 4/","Dollars",2862,3126,3395,3754,4220,4677,4920,5473,6057,6793,7648,8235,9080,9479,9969,10791,11212,11671,12335,13251,14531,15203,15903,16878,17778,19044,20170,21066,22197,23279,23835,25012,26440,26938,27956,29316,30983,32644,33585,36032,34584,35760,37666,38667,39145,40299,40785,40926,41431,42472,44078,47998,52592,53888,57175
 "89298","Jackson-Vicksburg-Brookhaven, MS (Combined Statistical Area)", ,CAINC4,35,"...","Earnings by place of work ","Thousands of dollars",1117155,1197014,1324045,1496645,1717193,1923658,1981605,2235881,2526089,2899669,3299649,3492759,3766935,3911777,4114133,4583445,4823944,5054657,5388233,5776889,6193348,6558438,6899320,7388866,7880172,8603592,9155062,9635656,10210457,10947687,11427644,11987685,12602246,12853322,13572542,14418914,15092572,15866731,16167484,17239188,16346579,16900787,17567519,18104501,18959384,19470498,19384895,19434361,19666884,20052714,20553792,21023980,22655337,23919494,25220153
 "89298","Jackson-Vicksburg-Brookhaven, MS (Combined Statistical Area)", ,CAINC4,36,"...","Less: Contributions for government social insurance 5/","Thousands of dollars",71593,76170,86923,102824,134309,157123,163721,186153,211414,251115,295740,320164,370611,390689,421874,473965,516846,549598,576560,641498,687906,758360,813311,863658,921608,1009719,1074487,1110415,1173761,1248830,1306969,1358028,1405759,1462371,1524799,1622198,1672625,1814016,1865973,1966729,1919302,1941150,1801885,1851466,2142728,2224472,2286992,2318856,2371772,2411364,2498442,2571386,2681702,2914958,3083469
